Arts & Crafts Store,Bridge,Home (private),Medical Center,Food Truck,Food & Drink Shop,Coffee Shop,Bus Station,Bank,Gastropub,Electronics Store,Mobile Phone Shop,Automotive Shop,Restaurant,American Restaurant,Government Building,Airport,Ferry,Office,Other Great Outdoors,Building,Mexican Restaurant,Music Venue,Subway,Student Center,Park,Road,Burger Joint,Sporting Goods Shop,Pizza Place,Jewelry Store,Sandwich Place,Clothing Store,Neighborhood,Ice Cream Shop,Soup Place,College Academic Building,Department Store,Playground,Tattoo Parlor,Mall,Deli / Bodega,University,Diner,Music Store,Light Rail,Salon / Barbershop,General College & University,Animal Shelter,Laundry Service,Residential Building (Apartment / Condo),Drugstore / Pharmacy,Cuban Restaurant,BBQ Joint,Other Nightlife,Gym / Fitness Center,Italian Restaurant,Stadium,Church,Train Station,Tanning Salon,Hotel,Miscellaneous Shop,Bar,Spanish Restaurant,Moving Target,Asian Restaurant,Factory,School,General Travel,Burrito Place,Fast Food Restaurant,Dumpling Restaurant,Cupcake Shop,Wings Joint,Caribbean Restaurant,Hardware Store,Performing Arts Venue,Convenience Store,French Restaurant,Bookstore,Bike Shop,Campground,Gas Station / Garage,Parking,Salad Place,Art Gallery,Video Game Store,Toy / Game Store,Event Space,Vegetarian / Vegan Restaurant,Sushi Restaurant,Convention Center,Chinese Restaurant,Latin American Restaurant,Spa / Massage,Paper / Office Supplies Store,Candy Store,Breakfast Spot,Southern / Soul Food Restaurant,Cosmetics Shop,Community College,Fried Chicken Joint,Plaza,Dessert Shop,Cemetery,Museum,Bagel Shop,Arcade,Concert Hall,Athletic & Sport,Middle Eastern Restaurant,Theater,Medical School,Tea Room,Movie Theater,Comedy Club,Post Office,Seafood Restaurant,Scenic Lookout,Housing Development,Synagogue,Donut Shop,General Entertainment,Pool,Japanese Restaurant,Arts & Entertainment,Pet Store,German Restaurant,Indian Restaurant,Garden,Hot Dog Joint,Steakhouse,Bowling Alley,Smoke Shop,Pool Hall,Harbor / Marina,Thai Restaurant,Bakery,Food,Ramen /  Noodle House,Mediterranean Restaurant,Beer Garden,Outdoors & Recreation,River,Beach,Casino,High School,Snack Place,Taxi,College & University,Record Shop,Temple,Historic Site,Rest Area,Furniture / Home Store,History Museum,Recycling Facility,Bridal Shop,Library,Nail Salon,Professional & Other Places,Nursery School,Sculpture Garden,Taco Place,South American Restaurant,Law School,Thrift / Vintage Store,Brazilian Restaurant,Greek Restaurant,Falafel Restaurant,Tapas Restaurant,City,Eastern European Restaurant,Korean Restaurant,Rental Car Location,Spiritual Center,Science Museum,Flea Market,Art Museum,Gift Shop,Flower Shop,Hobby Shop,Brewery,Cajun / Creole Restaurant,Vietnamese Restaurant,Dim Sum Restaurant,Racetrack,Elementary School,Zoo,Design Studio,Trade School,Australian Restaurant,Funeral Home,Shrine,College Stadium,Middle School,Financial or Legal Service,Molecular Gastronomy Restaurant,Market,uid,grid
2,0,0,0,0,1,1,0,0,1,0,0,0,0,4,0,0,0,16,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,2,0,57,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,1109
6,0,0,1,0,2,4,0,0,0,0,0,0,0,9,0,0,0,1,0,0,5,3,0,0,2,0,0,0,0,0,1,6,0,2,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,5,0,0,0,39,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,3,0,0,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,681,1169
0,2,1,0,10,0,7,1,1,0,0,0,0,1,0,0,0,0,1,0,1,7,0,44,0,5,0,1,0,5,0,0,0,5,0,0,0,0,0,0,0,8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,5,0,95,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,1108
0,0,1,0,0,4,2,0,0,0,1,0,0,0,0,0,1,0,37,0,1,2,16,2,0,32,0,1,0,4,0,4,0,0,0,0,0,1,23,0,0,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,3,0,0,0,0,0,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,506,1053
0,1,0,4,0,23,3,0,34,0,0,0,0,1,0,3,3,0,7,3,0,1,0,78,0,0,1,1,0,3,0,10,0,0,0,2,0,0,0,0,0,5,0,0,0,0,2,0,0,1,19,15,0,0,0,0,2,0,0,19,0,0,0,11,0,0,0,0,0,0,0,3,0,0,0,1,2,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,3,1,0,0,0,12,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,172,1291
0,0,121,0,0,1,44,0,9,0,5,0,0,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,843,1353
0,0,0,0,10,8,25,0,0,1,0,0,0,3,13,0,0,0,0,0,0,1,0,0,0,0,0,3,0,5,0,9,0,0,10,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,7,0,0,0,0,0,0,14,2,0,3,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,4,0,0,1,1,0,0,5,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,6,0,4,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1048,809
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,2,0,0,0,1,34,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,47,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,1169
0,4,0,1,0,0,3,0,0,0,0,0,0,0,1,0,4,2,1,4,4,0,0,3,0,5,2,3,0,3,0,1,2,0,0,0,0,0,0,0,0,2,0,1,0,0,18,0,0,0,19,3,0,0,0,0,0,0,0,16,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,2,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,1654
0,1,0,0,0,4,1,6,0,0,0,0,1,0,1,2,13,0,0,1,0,15,0,0,1,0,1,2,0,0,0,1,1,0,1,0,0,1,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,7,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394,984
0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,15,0,2,0,0,0,83,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,730,1229
0,1,2,1,1,4,1,1,0,0,0,0,1,0,1,0,0,0,1,3,1,3,1,9,0,2,1,0,0,0,0,0,1,5,0,0,6,0,0,0,1,0,0,1,0,0,0,0,0,0,8,1,0,0,0,7,1,0,0,0,0,0,1,7,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,1,1,0,4,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,1,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1296
0,0,0,2,1,9,0,3,0,0,0,0,0,0,0,2,0,11,0,0,0,2,0,26,0,5,1,1,0,10,0,2,0,0,0,1,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,5,0,0,3,1,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,2,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,991,1109
0,0,0,0,0,0,30,0,0,0,0,0,2,0,1,0,2,0,7,1,4,0,3,2,1,2,2,2,0,4,0,2,3,0,0,2,0,0,0,0,0,8,0,1,0,0,1,0,0,0,0,1,0,0,0,5,2,1,0,2,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,151,1108
0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,2,1,1,1,2,3,0,0,0,0,13,0,0,0,0,0,0,6,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,2,14,0,0,6,0,9,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,28,37,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,618,1049
0,2,1,1,1,4,5,3,1,0,1,0,0,0,4,2,3,0,4,1,0,0,0,4,0,2,1,0,0,0,0,0,4,1,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,2,4,0,0,3,2,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2,0,6,1,0,0,1,0,0,0,0,0,0,4,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1056,1048
0,3,1,5,0,0,17,0,0,0,0,0,0,0,1,0,1,0,0,4,0,0,2,5,0,12,0,0,0,1,1,0,2,2,0,0,3,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,790,1413
0,0,0,1,1,86,7,11,44,0,2,0,0,0,1,2,0,0,5,2,1,0,1,16,0,18,8,1,0,13,0,0,3,20,4,0,2,0,0,0,0,117,0,3,0,0,0,0,0,4,33,10,0,0,0,15,1,0,10,0,0,0,23,72,0,0,0,0,6,0,0,0,0,4,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,7,0,0,1,0,0,0,0,3,0,0,0,6,0,0,1,0,3,0,1,5,2,0,0,0,0,0,0,0,0,1,0,5,0,1,0,0,0,0,0,0,0,0,58,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,872,1531
0,0,0,1,1,1,0,1,4,2,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,21,0,1,0,2,0,3,0,2,0,3,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,4,0,2,0,5,1,1,6,0,0,1,0,16,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,5,0,4,0,0,1,0,0,0,0,0,2,0,0,0,1,11,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,33,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,302,1047
1,0,30,0,0,4,3,4,1,0,0,0,0,0,0,2,2,0,20,5,0,1,0,13,0,0,2,2,0,1,0,0,3,5,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1004,814
0,1,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2,1,0,0,3,0,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,14,1,7,0,7,2,0,0,37,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,7,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,442,1296
0,1,0,2,1,1,6,0,7,1,1,0,1,0,3,0,0,0,15,2,3,2,0,8,0,4,0,3,0,2,0,2,7,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,3,0,0,0,1,1,1,0,0,0,2,0,11,0,0,0,0,1,0,0,0,0,0,0,1,2,0,1,0,2,0,0,2,1,0,1,0,0,0,0,0,0,3,3,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,3,0,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,1169
0,0,0,0,1,1,2,0,0,1,0,0,0,0,3,0,4,0,25,1,1,0,1,0,0,0,0,2,0,5,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,11,2,4,0,1,0,0,0,16,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,2,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,286,1109
6,1,0,0,1,0,1,0,0,0,5,0,0,0,2,0,0,2,7,0,1,0,4,0,0,1,0,2,1,0,0,1,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,4,1,0,0,0,3,0,11,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,5,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,103,1048
0,0,15,0,0,5,3,24,3,0,2,0,0,0,12,0,0,0,2,1,2,1,1,3,2,0,3,1,0,3,0,1,2,6,0,0,0,2,0,0,1,1,0,0,0,0,1,0,0,0,0,6,0,0,0,1,0,2,0,1,0,0,0,9,0,0,0,0,0,0,0,2,0,0,2,0,1,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,2,0,5,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,795,513
0,0,3,5,0,0,1,0,1,0,0,0,0,1,10,1,0,1,0,1,0,5,2,0,0,1,0,2,0,4,0,1,1,0,1,0,0,1,0,0,0,1,0,4,0,0,0,0,0,0,2,0,1,1,0,2,6,1,0,2,0,1,0,32,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,1,0,0,0,0,0,1,0,0,0,1,1,0,2,0,7,0,0,0,1,0,0,0,1,0,0,1,0,0,2,0,0,1,0,0,5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,416,1110
0,1,0,0,1,3,1,1,0,0,5,0,1,0,0,1,4,0,5,0,3,0,1,1,0,3,0,0,1,1,0,0,6,0,0,0,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,4,0,1,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,219,1048
0,0,51,1,0,8,5,0,4,0,0,0,3,0,2,0,5,0,0,0,1,3,1,0,0,5,0,0,3,1,0,0,2,1,0,0,0,1,0,0,2,0,0,0,0,0,3,0,0,0,0,4,0,0,0,28,0,0,0,0,0,1,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,782,1236
0,0,0,0,0,6,37,2,0,0,0,0,0,1,2,0,1,0,0,1,0,3,0,0,0,2,0,5,2,0,0,3,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,1,3,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490,1230
0,2,4,5,5,17,7,7,0,0,1,0,0,0,1,11,2,1,2,10,10,4,1,1,0,5,0,0,0,4,1,0,5,4,2,0,9,0,1,0,0,8,0,0,0,0,11,1,3,0,19,0,0,3,1,6,0,1,1,3,0,1,1,10,0,5,0,0,3,1,0,2,0,0,0,0,1,0,0,1,0,0,0,1,0,0,3,0,0,0,1,1,0,1,0,1,1,1,2,0,0,1,8,0,0,0,2,0,0,0,13,0,4,0,1,1,0,0,1,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,989
